State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,season trim,season nombot,crop nombot,number randonnn
Uttar Pradesh,RAE BARELI,2001,Kharif     ,Soyabean,2,1,Kharif,1,3,0.079665376
Uttar Pradesh,KANPUR NAGAR,2013,Rabi       ,Masoor,789,545,Rabi,2,3,0.672167476
West Bengal,NADIA,2004,Winter     ,Rice,119648,273359,Winter,3,1,0.07650213
Assam,KOKRAJHAR,2007,Whole Year ,Sugarcane,102,3884,Whole Year,3,3,0.442390965
Andhra Pradesh,VIZIANAGARAM,1998,Rabi       ,Groundnut,6500,6400,Rabi,2,3,0.610483931
Karnataka,KOLAR,2013,Kharif     ,Cowpea(Lobia),1255,941,Kharif,1,3,0.002139137
Uttar Pradesh,HAMIRPUR,2003,Kharif     ,Moong(Green Gram),3910,540,Kharif,1,3,0.324775073
Chhattisgarh,KABIRDHAM,2009,Rabi       ,Khesari,6308,2501,Rabi,2,3,0.40929703
Madhya Pradesh,REWA,2002,Whole Year ,Sugarcane,35,1060,Whole Year,3,3,0.654137358
Gujarat,KACHCHH,2007,Rabi       ,Gram,600,600,Rabi,2,3,0.04667642
Assam,KARIMGANJ,2011,Kharif     ,Papaya,73,1151,Kharif,1,3,0.178983146
Odisha,KHORDHA,1999,Rabi       ,Horse-gram,9710,3900,Rabi,2,3,0.787625435
Punjab,LUDHIANA,2005,Kharif     ,Arhar/Tur,1900,1500,Kharif,1,3,0.313890315
Karnataka,BENGALURU URBAN,2005,Whole Year ,Garlic,16,12,Whole Year,3,3,0.114038169
Maharashtra,YAVATMAL,1998,Rabi       ,Sesamum,400,100,Rabi,2,3,0.294742785
Bihar,GAYA,2008,Rabi       ,Safflower,2,2,Rabi,2,3,0.986936824
Odisha,KORAPUT,1999,Kharif     ,Sesamum,330,70,Kharif,1,3,0.618379423
Bihar,SAMASTIPUR,2014,Kharif     ,Jute,132,1976,Kharif,1,3,0.965693782
Assam,KARBI ANGLONG,1997,Winter     ,Rice,110191,110704,Winter,3,1,0.394973375
Madhya Pradesh,GUNA,2003,Whole Year ,Mango,48,0,Whole Year,3,3,0.883293865
Karnataka,BIDAR,2011,Rabi       ,Dry chillies,213,502,Rabi,2,3,0.804347099
Uttar Pradesh,KUSHI NAGAR,2014,Kharif     ,Sannhamp,88,34,Kharif,1,3,0.974752689
Karnataka,GULBARGA,2008,Summer     ,Dry chillies,59,194,Summer,3,3,0.501656936
Tamil Nadu,VILLUPURAM,2003,Kharif     ,Arhar/Tur,2047,1252,Kharif,1,3,0.785104434
Madhya Pradesh,JHABUA,1999,Whole Year ,Garlic,132,288,Whole Year,3,3,0.12764493
Punjab,FARIDKOT,2008,Kharif     ,Moong(Green Gram),700,700,Kharif,1,3,0.465682346
Chhattisgarh,BILASPUR,2002,Whole Year ,Sugarcane,190,575,Whole Year,3,3,0.630143454
Meghalaya,EAST GARO HILLS,2004,Rabi       ,Gram,235,140,Rabi,2,3,0.26898179
Haryana,SIRSA,1998,Kharif     ,Bajra,4807,6000,Kharif,1,3,0.820093608
Bihar,PURBI CHAMPARAN,2010,Rabi       ,Linseed,334,273,Rabi,2,3,0.540773751
Punjab,FARIDKOT,2010,Rabi       ,Wheat,117000,563000,Rabi,2,3,0.336894137
Odisha,DEOGARH,2002,Whole Year ,Onion,240,2570,Whole Year,3,3,0.688004169
West Bengal,BANKURA,2011,Kharif     ,Urad,39,5,Kharif,1,3,0.210119819
Karnataka,MYSORE,2011,Kharif     ,Sunflower,1153,803,Kharif,1,3,0.736406192
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2012,Kharif     ,Bajra,1947,4529,Kharif,1,3,0.803527122
Chhattisgarh,SUKMA,2012,Whole Year ,Coconut ,2,,Whole Year,3,3,0.138204449
Assam,KAMRUP METRO,2014,Kharif     ,Jute,42,458,Kharif,1,3,0.936260195
Kerala,ALAPPUZHA,2011,Whole Year ,Cashewnut,2559.81,547.69,Whole Year,3,3,0.841039919
Madhya Pradesh,SHIVPURI,2005,Kharif     ,Small millets,109,10,Kharif,1,3,0.035539295
Karnataka,BENGALURU URBAN,2012,Kharif     ,Rice,974,3006,Kharif,1,1,0.787524133
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Dry chillies,180,784,Rabi,2,3,0.156055495
Karnataka,BELGAUM,2010,Kharif     ,Potato,3591,48671,Kharif,1,3,0.165829815
Tamil Nadu,SALEM,1997,Whole Year ,Dry chillies,1115,830,Whole Year,3,3,0.575240696
Haryana,GURGAON,2005,Whole Year ,Sugarcane,11,,Whole Year,3,3,0.821625323
Assam,DARRANG,2013,Kharif     ,Castor seed,3,2,Kharif,1,3,0.591558672
Haryana,KAITHAL,2003,Kharif     ,Maize,86,0,Kharif,1,2,0.442563553
Maharashtra,PARBHANI,2000,Kharif     ,Sunflower,4500,1900,Kharif,1,3,0.876560878
Bihar,SARAN,2003,Autumn     ,Rice,8705,7434,Autumn,3,1,0.812739002
Chhattisgarh,KANKER,2000,Whole Year ,Dry chillies,181,41,Whole Year,3,3,0.243356223
Madhya Pradesh,KATNI,2003,Whole Year ,Dry chillies,206,134,Whole Year,3,3,0.201268187
Bihar,SHEIKHPURA,1999,Kharif     ,Arhar/Tur,58,89,Kharif,1,3,0.762232537
Uttar Pradesh,LUCKNOW,2006,Rabi       ,Potato,4570,78439,Rabi,2,3,0.729718969
Odisha,GAJAPATI,1998,Winter     ,Rapeseed &Mustard,602,40,Winter,3,3,0.985289637
Punjab,GURDASPUR,1999,Rabi       ,Gram,100,100,Rabi,2,3,0.844580029
Chhattisgarh,DURG,2005,Whole Year ,Coriander,1184,331,Whole Year,3,3,0.011795087
West Bengal,NADIA,2007,Whole Year ,Sugarcane,1943,270045,Whole Year,3,3,0.016378458
Odisha,MALKANGIRI,2007,Summer     ,Urad,6,0.7,Summer,3,3,0.664409175
Odisha,KENDUJHAR,1997,Autumn     ,Groundnut,219,149,Autumn,3,3,0.859970256
Maharashtra,WASHIM,2001,Whole Year ,Sugarcane,2400,142500,Whole Year,3,3,0.009524077
Uttar Pradesh,MAHOBA,2004,Whole Year ,Garlic,1,4,Whole Year,3,3,0.991105577
Haryana,KAITHAL,2000,Kharif     ,Sesamum,45,0,Kharif,1,3,0.898683094
West Bengal,COOCHBEHAR,2006,Kharif     ,Urad,2741,862,Kharif,1,3,0.56932326
Odisha,BHADRAK,1999,Kharif     ,Moong(Green Gram),10,10,Kharif,1,3,0.972348827
Karnataka,DAVANGERE,2002,Kharif     ,Moong(Green Gram),2971,316,Kharif,1,3,0.893283424
Odisha,CUTTACK,2009,Winter     ,Urad,17302,6644,Winter,3,3,0.035891811
Karnataka,BAGALKOT,2005,Rabi       ,Maize,14743,61920,Rabi,2,2,0.912754997
Karnataka,BIDAR,1997,Whole Year ,Coriander,701,74,Whole Year,3,3,0.235325817
Madhya Pradesh,VIDISHA,2010,Kharif     ,Rice,374,378,Kharif,1,1,0.949104166
Uttar Pradesh,ETAH,2014,Rabi       ,Wheat,133604,264536,Rabi,2,3,0.611567925
Madhya Pradesh,MANDLA,2005,Kharif     ,Horse-gram,5,1,Kharif,1,3,0.517982764
Tamil Nadu,CUDDALORE,2002,Kharif     ,Sesamum,4534,1301,Kharif,1,3,0.954755014
Maharashtra,AURANGABAD,2014,Kharif     ,Soyabean,18700,8500,Kharif,1,3,0.141030456
Kerala,WAYANAD,2009,Whole Year ,Turmeric,189,672,Whole Year,3,3,0.485012039
Tamil Nadu,ERODE,1998,Whole Year ,Onion,4384,49526,Whole Year,3,3,0.333224915
West Bengal,PURULIA,2007,Rabi       ,Safflower,59,57,Rabi,2,3,0.959258684
Madhya Pradesh,CHHINDWARA,2005,Rabi       ,Wheat,91935,139558,Rabi,2,3,0.700526536
Odisha,KHORDHA,2006,Summer     ,Groundnut,454,506.2,Summer,3,3,0.061388729
Karnataka,GULBARGA,2004,Rabi       ,Jowar,284978,206449,Rabi,2,3,0.602896726
Tripura,SOUTH TRIPURA,2006,Kharif     ,Rice,81447,218494,Kharif,1,1,0.983681382
Madhya Pradesh,REWA,1999,Whole Year ,Sweet potato,12,76,Whole Year,3,3,0.078699819
Madhya Pradesh,RAISEN,2005,Kharif     ,Soyabean,70566,76562,Kharif,1,3,0.532177718
Tamil Nadu,KANCHIPURAM,2008,Whole Year ,Sweet potato,15,199,Whole Year,3,3,0.499610337
Madhya Pradesh,HOSHANGABAD,2001,Kharif     ,Soyabean,211385,216035,Kharif,1,3,0.737369224
Chhattisgarh,GARIYABAND,2011,Rabi       ,Peas & beans (Pulses),187,66,Rabi,2,3,0.21604208
Uttar Pradesh,SHAHJAHANPUR,2005,Whole Year ,Dry chillies,35,32,Whole Year,3,3,0.204752418
Arunachal Pradesh,DIBANG VALLEY,2005,Whole Year ,Dry ginger,12,86,Whole Year,3,3,0.370649473
Rajasthan,BARAN,2007,Kharif     ,Arhar/Tur,77,66,Kharif,1,3,0.992079361
Uttar Pradesh,GONDA,2002,Whole Year ,Potato,3195,74121,Whole Year,3,3,0.467283784
Punjab,TARN TARAN,2009,Kharif     ,Arhar/Tur,700,500,Kharif,1,3,0.044508898
Maharashtra,AMRAVATI,2010,Kharif     ,Castor seed,500,300,Kharif,1,3,0.967307294
Gujarat,SURAT,2000,Kharif     ,Sesamum,100,,Kharif,1,3,0.752915125
West Bengal,MALDAH,2000,Rabi       ,Rapeseed &Mustard,34839,37720,Rabi,2,3,0.871576034
Odisha,SUNDARGARH,2014,Summer     ,Moong(Green Gram),34,16.5,Summer,3,3,0.366238526
Arunachal Pradesh,TAWANG,2012,Kharif     ,Rice,835,930,Kharif,1,1,0.134084394
Himachal Pradesh,KULLU,2001,Rabi       ,Wheat,21326,41201,Rabi,2,3,0.32318879
Odisha,KANDHAMAL,2000,Kharif     ,Arhar/Tur,5350,4320,Kharif,1,3,0.661476422
Telangana ,RANGAREDDI,1999,Kharif     ,Sunflower,935,472,Kharif,1,3,0.390137163
Kerala,KOZHIKODE,2003,Whole Year ,Mango,10360,25035,Whole Year,3,3,0.107596225
Bihar,KISHANGANJ,1997,Whole Year ,Turmeric,119,229,Whole Year,3,3,0.753588497
Rajasthan,TONK,2006,Whole Year ,Guar seed,4025,4037,Whole Year,3,3,0.167065358
Assam,KARBI ANGLONG,2014,Rabi       ,Urad,1221,792,Rabi,2,3,0.500952497
Goa,NORTH GOA,2009,Rabi       ,Groundnut,2249,6843,Rabi,2,3,0.757179578
Andhra Pradesh,KADAPA,2006,Rabi       ,Moong(Green Gram),80,30,Rabi,2,3,0.223797243
Odisha,NABARANGPUR,2006,Summer     ,Ragi,1,0.5,Summer,3,3,0.689021437
Manipur,CHURACHANDPUR,1997,Kharif     ,Maize,1,3,Kharif,1,2,0.459738697
Chhattisgarh,BALOD,2014,Rabi       ,Linseed,3760,1313,Rabi,2,3,0.681112188
Nagaland,TUENSANG,2013,Rabi       ,Peas & beans (Pulses),830,890,Rabi,2,3,0.557674218
Maharashtra,NASHIK,2007,Kharif     ,Castor seed,8,2,Kharif,1,3,0.315150953
Bihar,PURBI CHAMPARAN,2007,Kharif     ,Jute,14,132,Kharif,1,3,0.208957174
Uttar Pradesh,KANPUR DEHAT,2010,Kharif     ,Sesamum,1420,280,Kharif,1,3,0.520709307
Chhattisgarh,RAJNANDGAON,2000,Kharif     ,Urad,8322,2707,Kharif,1,3,0.752594338
Assam,DARRANG,2014,Kharif     ,Small millets,35,30,Kharif,1,3,0.486759437
Uttar Pradesh,JAUNPUR,2005,Rabi       ,Gram,5199,4802,Rabi,2,3,0.251585132
Uttar Pradesh,LALITPUR,2007,Rabi       ,Wheat,62313,98392,Rabi,2,3,0.344587194
Haryana,SIRSA,2007,Rabi       ,Wheat,280596,1196000,Rabi,2,3,0.656646984
Punjab,FATEHGARH SAHIB,2006,Rabi       ,Wheat,85000,348000,Rabi,2,3,0.053553212
Rajasthan,JAIPUR,2005,Whole Year ,Coriander,64,67,Whole Year,3,3,0.487930438
Karnataka,HAVERI,1999,Kharif     ,Ragi,3748,2576,Kharif,1,3,0.72785536
Karnataka,RAICHUR,2003,Whole Year ,Dry chillies,1514,1229,Whole Year,3,3,0.860710289
Karnataka,RAMANAGARA,2010,Whole Year ,Cashewnut,2,1,Whole Year,3,3,0.810118
Nagaland,TUENSANG,2008,Kharif     ,Sugarcane,350,15010,Kharif,1,3,0.200119623
Madhya Pradesh,BALAGHAT,2008,Whole Year ,Sweet potato,111,730,Whole Year,3,3,0.436296584
Karnataka,RAMANAGARA,2010,Kharif     ,Sesamum,6392,1816,Kharif,1,3,0.401703709
Madhya Pradesh,DAMOH,2006,Rabi       ,Khesari,121,69,Rabi,2,3,0.41006514
Punjab,FIROZEPUR,2004,Kharif     ,Groundnut,100,100,Kharif,1,3,0.181057611
Uttar Pradesh,SHRAVASTI,2012,Rabi       ,Masoor,17108,12591,Rabi,2,3,0.712493671
Karnataka,DHARWAD,2002,Whole Year ,Citrus Fruit,33,573,Whole Year,3,3,0.23129034
Karnataka,CHITRADURGA,2013,Whole Year ,Cashewnut,4,4,Whole Year,3,3,0.399257741
Uttar Pradesh,GORAKHPUR,1999,Whole Year ,Onion,321,4602,Whole Year,3,3,0.470682141
West Bengal,24 PARAGANAS SOUTH,2001,Whole Year ,Dry chillies,12229,7582,Whole Year,3,3,0.103384416
Meghalaya,SOUTH GARO HILLS,2010,Whole Year ,Sugarcane,6,18,Whole Year,3,3,0.158267199
Chhattisgarh,KOREA,2000,Whole Year ,Onion,92,634,Whole Year,3,3,0.820973457
Himachal Pradesh,CHAMBA,2002,Kharif     ,Urad,2155,610,Kharif,1,3,0.804294655
Rajasthan,BUNDI,2009,Rabi       ,Rapeseed &Mustard,63718,70656,Rabi,2,3,0.266508942
West Bengal,MEDINIPUR EAST,2006,Winter     ,Rice,267420,540362,Winter,3,1,0.784248844
Bihar,DARBHANGA,2012,Rabi       ,Wheat,59403,143121,Rabi,2,3,0.797331024
Odisha,BALESHWAR,2009,Autumn     ,Urad,16,2.5,Autumn,3,3,0.67209739
West Bengal,DINAJPUR UTTAR,1997,Rabi       ,Urad,5105,2364,Rabi,2,3,0.59733693
Assam,DARRANG,2005,Whole Year ,Tobacco,5,3,Whole Year,3,3,0.141362172
Gujarat,JUNAGADH,2006,Whole Year ,Banana,100,2400,Whole Year,3,3,0.943712869
Odisha,JHARSUGUDA,2008,Autumn     ,Rice,24000,30000,Autumn,3,1,0.655666775
Assam,SONITPUR,2013,Rabi       ,Ginger,542,4113,Rabi,2,3,0.941832042
West Bengal,MEDINIPUR EAST,2000,Whole Year ,Potato,20617,441696,Whole Year,3,3,0.438612972
Maharashtra,WARDHA,2009,Rabi       ,Wheat,23500,32400,Rabi,2,3,0.267826811
Arunachal Pradesh,PAPUM PARE,2001,Rabi       ,Wheat,165,275,Rabi,2,3,0.964358013
Jammu and Kashmir ,UDHAMPUR,2005,Kharif     ,Other Cereals & Millets,15,2.5,Kharif,1,3,0.491649823
West Bengal,HOWRAH,2012,Autumn     ,Rice,1662,5378,Autumn,3,1,0.929723589
Kerala,KANNUR,2006,Whole Year ,Cardamom,128,,Whole Year,3,3,0.212991437
Sikkim,SOUTH DISTRICT,2012,Kharif     ,Other Kharif pulses,1310,1300,Kharif,1,3,0.775236462
Bihar,JEHANABAD,2011,Kharif     ,Urad,154,141,Kharif,1,3,0.500413395
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2002,Kharif     ,Maize,57,60,Kharif,1,2,0.81252627
Chhattisgarh,KORBA,2004,Rabi       ,Peas & beans (Pulses),174,44,Rabi,2,3,0.659631471
Rajasthan,CHITTORGARH,2008,Kharif     ,Rice,369,667,Kharif,1,1,0.49406809
Odisha,GAJAPATI,2003,Kharif     ,Moong(Green Gram),2325,406.9,Kharif,1,3,0.682721877
Telangana ,MAHBUBNAGAR,2006,Kharif     ,Groundnut,38095,17143,Kharif,1,3,0.439404367
Uttar Pradesh,BANDA,1997,Kharif     ,Urad,4109,416,Kharif,1,3,0.639567441
Maharashtra,YAVATMAL,1999,Rabi       ,Rapeseed &Mustard,300,100,Rabi,2,3,0.790980832
Bihar,SAMASTIPUR,2000,Kharif     ,Urad,1388,977,Kharif,1,3,0.227434675
Karnataka,RAICHUR,2013,Summer     ,Groundnut,48600,44231,Summer,3,3,0.150120275
Maharashtra,OSMANABAD,2004,Summer     ,Maize,500,500,Summer,3,2,0.603233518
Manipur,THOUBAL,1999,Whole Year ,Potato,1060,5550,Whole Year,3,3,0.129184542
Uttarakhand,HARIDWAR,2005,Kharif     ,Soyabean,5,3,Kharif,1,3,0.898077554
Rajasthan,JODHPUR,2008,Rabi       ,Gram,617,481,Rabi,2,3,0.260541976
Gujarat,GANDHINAGAR,2004,Kharif     ,Other Kharif pulses,300,100,Kharif,1,3,0.268625455
Bihar,BANKA,1997,Whole Year ,Dry chillies,12,10,Whole Year,3,3,0.569314964
Madhya Pradesh,NEEMUCH,2013,Kharif     ,Jowar,494,455,Kharif,1,3,0.63140715
Haryana,AMBALA,2007,Rabi       ,Sunflower,1805,3600,Rabi,2,3,0.562765753
Uttar Pradesh,BANDA,2003,Whole Year ,Tobacco,2,15,Whole Year,3,3,0.984972422
West Bengal,BARDHAMAN,2014,Rabi       ,Wheat,2687,7723,Rabi,2,3,0.231019422
Karnataka,MYSORE,2004,Rabi       ,Jowar,739,369,Rabi,2,3,0.965079534
Telangana ,NIZAMABAD,2001,Rabi       ,Rice,36156,97296,Rabi,2,1,0.52278994
Meghalaya,WEST GARO HILLS,2003,Kharif     ,Jute,3456,32473,Kharif,1,3,0.548313234
Gujarat,PANCH MAHALS,2008,Kharif     ,Tobacco,400,600,Kharif,1,3,0.703977316
Chhattisgarh,BASTAR,2000,Kharif     ,Small millets,25970,3873,Kharif,1,3,0.722342395
Madhya Pradesh,UJJAIN,2009,Whole Year ,Sugarcane,76,1840,Whole Year,3,3,0.702074964
Uttar Pradesh,MAHARAJGANJ,2009,Kharif     ,Maize,191,191,Kharif,1,2,0.840131196
Madhya Pradesh,BURHANPUR,2010,Kharif     ,Jowar,11134,22746,Kharif,1,3,0.859363583
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Urad,681,361,Kharif,1,3,0.400181882
Himachal Pradesh,MANDI,2007,Kharif     ,Sesamum,18,3,Kharif,1,3,0.190692133
Puducherry,KARAIKAL,2010,Kharif     ,Banana,14,225,Kharif,1,3,0.532043891
West Bengal,BIRBHUM,2008,Kharif     ,Urad,270,104,Kharif,1,3,0.453770002
Odisha,KHORDHA,2014,Summer     ,Moong(Green Gram),17889,4078.7,Summer,3,3,0.04036271
Uttar Pradesh,BARABANKI,2009,Kharif     ,Groundnut,529,356,Kharif,1,3,0.467596221
Karnataka,RAMANAGARA,2008,Kharif     ,Other Kharif pulses,7808,7849,Kharif,1,3,0.348119827
Karnataka,BANGALORE RURAL,2004,Rabi       ,Rapeseed &Mustard,1405,456,Rabi,2,3,0.205590949
Uttarakhand,CHAMPAWAT,2012,Kharif     ,Arhar/Tur,33,8,Kharif,1,3,0.640845859
Karnataka,TUMKUR,2000,Kharif     ,Maize,10030,27997,Kharif,1,2,0.401522155
Karnataka,KODAGU,2012,Whole Year ,Cashewnut,1975,2131,Whole Year,3,3,0.026929086
Rajasthan,UDAIPUR,2005,Kharif     ,Arhar/Tur,3637,3280,Kharif,1,3,0.908250047
Gujarat,ANAND,2011,Kharif     ,Castor seed,3000,6200,Kharif,1,3,0.197374671
West Bengal,DARJEELING,1998,Rabi       ,Urad,92,55,Rabi,2,3,0.568247366
Rajasthan,GANGANAGAR,2001,Kharif     ,Moong(Green Gram),10979,1988,Kharif,1,3,0.78354409
Uttar Pradesh,ETAWAH,2002,Whole Year ,Sugarcane,963,47527,Whole Year,3,3,0.335113613
Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Groundnut,5760,7350,Kharif,1,3,0.664576398
Gujarat,SURAT,2011,Whole Year ,Guar seed,2200,1300,Whole Year,3,3,0.164683724
Jammu and Kashmir ,JAMMU,2001,Rabi       ,Barley,126,62,Rabi,2,3,0.945945653
Nagaland,MOKOKCHUNG,2012,Kharif     ,Sugarcane,330,14230,Kharif,1,3,0.765011699
Jharkhand,BOKARO,2005,Rabi       ,Rapeseed &Mustard,31.19,7.7,Rabi,2,3,0.434387865
Odisha,NUAPADA,2004,Autumn     ,Sesamum,98,10.1,Autumn,3,3,0.918854909
Chhattisgarh,KONDAGAON,2011,Kharif     ,Niger seed,2501,506,Kharif,1,3,0.118691277
Madhya Pradesh,TIKAMGARH,2003,Rabi       ,Safflower,3,0,Rabi,2,3,0.175250983
Karnataka,CHITRADURGA,1999,Kharif     ,Sunflower,15243,7833,Kharif,1,3,0.904309443
Uttar Pradesh,FAIZABAD,1998,Rabi       ,Gram,5119,3952,Rabi,2,3,0.526926697
Bihar,SIWAN,2010,Autumn     ,Maize,12324,21913,Autumn,3,2,0.064886911
Gujarat,GANDHINAGAR,2008,Kharif     ,Other Cereals & Millets,300,100,Kharif,1,3,0.52380623
Telangana ,NIZAMABAD,2000,Whole Year ,Turmeric,11308,77652,Whole Year,3,3,0.344707502
Uttar Pradesh,BANDA,1999,Whole Year ,Potato,165,3718,Whole Year,3,3,0.677297684
Mizoram,KOLASIB,2002,Kharif     ,Sesamum,1260,755,Kharif,1,3,0.034891671
Rajasthan,BANSWARA,2007,Kharif     ,Urad,15098,7516,Kharif,1,3,0.467269034
Gujarat,AMRELI,2005,Whole Year ,Dry chillies,100,100,Whole Year,3,3,0.503190723
Karnataka,GULBARGA,2007,Kharif     ,Dry chillies,3184,8131,Kharif,1,3,0.711357462
Uttar Pradesh,VARANASI,2004,Rabi       ,Gram,2382,2155,Rabi,2,3,0.727156434
Mizoram,CHAMPHAI,2008,Kharif     ,Rice,9462,18955,Kharif,1,1,0.28894429
Bihar,ARARIA,2013,Kharif     ,Mesta,854,13560,Kharif,1,3,0.360035936
Maharashtra,BULDHANA,2013,Summer     ,Groundnut,2300,3700,Summer,3,3,0.883745126
Madhya Pradesh,CHHINDWARA,2011,Kharif     ,Maize,124799,516395,Kharif,1,2,0.614296935
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Moong(Green Gram),5992,3667,Rabi,2,3,0.442934946
West Bengal,BANKURA,1999,Rabi       ,Moong(Green Gram),29,15,Rabi,2,3,0.22607181
Telangana ,NALGONDA,2010,Kharif     ,Rice,206149,642566,Kharif,1,1,0.812044848
Karnataka,BIDAR,2014,Kharif     ,Small millets,20,7,Kharif,1,3,0.633284819
Odisha,NAYAGARH,2006,Winter     ,Horse-gram,2205,632.8,Winter,3,3,0.854979715
Rajasthan,ALWAR,2007,Kharif     ,Groundnut,1010,1710,Kharif,1,3,0.939484623
Uttarakhand,CHAMPAWAT,2002,Rabi       ,Other Cereals & Millets,105,105,Rabi,2,3,0.76501976
Madhya Pradesh,GUNA,2006,Rabi       ,Masoor,1469,1108,Rabi,2,3,0.409422046
Uttarakhand,DEHRADUN,2014,Rabi       ,Peas & beans (Pulses),328,226,Rabi,2,3,0.134827674
Maharashtra,BEED,2010,Kharif     ,Cotton(lint),276800,422200,Kharif,1,3,0.300182885
Assam,KARIMGANJ,2013,Whole Year ,Potato,2265,10351,Whole Year,3,3,0.622831465
Bihar,GOPALGANJ,2012,Rabi       ,Wheat,84690,291749,Rabi,2,3,0.985495488
Nagaland,TUENSANG,2003,Kharif     ,Moong(Green Gram),280,360,Kharif,1,3,0.866464783
Tamil Nadu,NAGAPATTINAM,1998,Whole Year ,Banana,541,15747,Whole Year,3,3,0.497533712
Uttar Pradesh,UNNAO,2000,Kharif     ,Maize,37359,57047,Kharif,1,2,0.152063262
Uttar Pradesh,DEORIA,1998,Kharif     ,Sesamum,312,38,Kharif,1,3,0.947382546
Chandigarh,CHANDIGARH,2000,Whole Year ,Potato,80,2000,Whole Year,3,3,0.430502854
Bihar,BHOJPUR,2011,Kharif     ,Urad,141,126,Kharif,1,3,0.840359008
Jharkhand,GUMLA,2003,Rabi       ,Rapeseed &Mustard,188.18,219.79,Rabi,2,3,0.431422481
Maharashtra,WASHIM,2012,Rabi       ,Wheat,16900,27100,Rabi,2,3,0.147947192
Uttar Pradesh,AMBEDKAR NAGAR,2005,Whole Year ,Sweet potato,10,131,Whole Year,3,3,0.572002776
Madhya Pradesh,KHANDWA,2005,Whole Year ,Sugarcane,193,7150,Whole Year,3,3,0.900481911
Rajasthan,JHUNJHUNU,2000,Rabi       ,Peas & beans (Pulses),8,8,Rabi,2,3,0.717148324
Odisha,CUTTACK,1998,Autumn     ,Maize,13,6,Autumn,3,2,0.697705953
Uttar Pradesh,SITAPUR,2003,Whole Year ,Sannhamp,2,1,Whole Year,3,3,0.29370219
Meghalaya,SOUTH GARO HILLS,2010,Whole Year ,Potato,60,426,Whole Year,3,3,0.949163441
Chhattisgarh,SURGUJA,2004,Rabi       ,Moong(Green Gram),16,3,Rabi,2,3,0.353580554
Uttar Pradesh,HAMIRPUR,2006,Rabi       ,Wheat,82453,168500,Rabi,2,3,0.582409494
Nagaland,MOKOKCHUNG,2012,Rabi       ,Blackgram,70,50,Rabi,2,3,0.073996874
Karnataka,BELGAUM,2010,Kharif     ,Sunflower,9220,7805,Kharif,1,3,0.575246398
Odisha,NABARANGPUR,2003,Whole Year ,Coriander,210,100,Whole Year,3,3,0.131747202
Gujarat,JUNAGADH,2007,Summer     ,Bajra,10000,22700,Summer,3,3,0.130952144
Uttar Pradesh,AGRA,1998,Summer     ,Moong(Green Gram),469,231,Summer,3,3,0.94793018
Uttar Pradesh,SAHARANPUR,2004,Rabi       ,Potato,678,10185,Rabi,2,3,0.820217686
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Groundnut,55,68,Kharif,1,3,0.167541559
Madhya Pradesh,BURHANPUR,2007,Kharif     ,Cotton(lint),45867,6659,Kharif,1,3,0.27940972
Telangana ,MEDAK,2006,Rabi       ,Safflower,8289,5620,Rabi,2,3,0.647528244
Madhya Pradesh,SHAJAPUR,2007,Rabi       ,Peas & beans (Pulses),538,162,Rabi,2,3,0.61267173
Rajasthan,BHARATPUR,1998,Rabi       ,Linseed,4,2,Rabi,2,3,0.861617397
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Moong(Green Gram),111,52,Kharif,1,3,0.649721905
Madhya Pradesh,CHHATARPUR,1999,Kharif     ,Jowar,19643,17133,Kharif,1,3,0.443760014
Uttarakhand,RUDRA PRAYAG,2003,Rabi       ,Wheat,10386,11427,Rabi,2,3,0.808264679
Chhattisgarh,MAHASAMUND,2007,Whole Year ,Sannhamp,191,55,Whole Year,3,3,0.015061132
Karnataka,HASSAN,2008,Kharif     ,Horse-gram,805,379,Kharif,1,3,0.723448974
Uttar Pradesh,MAINPURI,2007,Rabi       ,Coriander,42,24,Rabi,2,3,0.19535072
Madhya Pradesh,SATNA,1999,Whole Year ,Potato,1462,12326,Whole Year,3,3,0.073931835
Assam,CACHAR,2008,Winter     ,Rice,93610,199711,Winter,3,1,0.652446367
West Bengal,24 PARAGANAS NORTH,2013,Rabi       ,Peas & beans (Pulses),687,794,Rabi,2,3,0.796922295
Kerala,KOTTAYAM,2003,Whole Year ,Snak Guard,207,0,Whole Year,3,3,0.681423305
Madhya Pradesh,BHOPAL,2005,Rabi       ,Peas & beans (Pulses),708,256,Rabi,2,3,0.00975402
Assam,BARPETA,2009,Whole Year ,Potato,6127,40179,Whole Year,3,3,0.962996516
Uttar Pradesh,BIJNOR,2005,Rabi       ,Wheat,105186,287999,Rabi,2,3,0.487371737
Telangana ,NIZAMABAD,1999,Kharif     ,Masoor,2613,941,Kharif,1,3,0.60937663
Uttar Pradesh,SANT KABEER NAGAR,2001,Rabi       ,Masoor,1349,1078,Rabi,2,3,0.603966634
