Id,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Item in number
22185,Pakistan,Soybeans,1997,494,16936,25.16,12942,7
22186,Pakistan,Soybeans,1997,494,16936,18.62,12942,7
22187,Pakistan,Soybeans,1997,494,16936,22.14,12942,7
22188,Pakistan,Sweet potatoes,1997,494,16936,23.76,104716,8
22189,Pakistan,Sweet potatoes,1997,494,16936,22.14,104716,8
22190,Pakistan,Sweet potatoes,1997,494,16936,26.82,104716,8
22191,Pakistan,Sweet potatoes,1997,494,16936,22.14,104716,8
22192,Pakistan,Sweet potatoes,1997,494,16936,26.29,104716,8
22193,Pakistan,Sweet potatoes,1997,494,16936,23.76,104716,8
22194,Pakistan,Sweet potatoes,1997,494,16936,25.16,104716,8
22195,Pakistan,Sweet potatoes,1997,494,16936,18.62,104716,8
22196,Pakistan,Sweet potatoes,1997,494,16936,22.14,104716,8
22197,Pakistan,Wheat,1997,494,16936,23.76,20533,9
22198,Pakistan,Wheat,1997,494,16936,22.14,20533,9
22199,Pakistan,Wheat,1997,494,16936,26.82,20533,9
22200,Pakistan,Wheat,1997,494,16936,22.14,20533,9
22201,Pakistan,Wheat,1997,494,16936,26.29,20533,9
22202,Pakistan,Wheat,1997,494,16936,23.76,20533,9
22203,Pakistan,Wheat,1997,494,16936,25.16,20533,9
22204,Pakistan,Wheat,1997,494,16936,18.62,20533,9
22205,Pakistan,Wheat,1997,494,16936,22.14,20533,9
22206,Pakistan,Maize,1998,494,18406,24.91,17853,2
22207,Pakistan,Maize,1998,494,18406,23.11,17853,2
22208,Pakistan,Maize,1998,494,18406,27.89,17853,2
22209,Pakistan,Maize,1998,494,18406,23.11,17853,2
22210,Pakistan,Maize,1998,494,18406,27.36,17853,2
22211,Pakistan,Maize,1998,494,18406,24.91,17853,2
22212,Pakistan,Maize,1998,494,18406,26.41,17853,2
22213,Pakistan,Maize,1998,494,18406,19.15,17853,2
22214,Pakistan,Maize,1998,494,18406,23.11,17853,2
22215,Pakistan,Potatoes,1998,494,18406,24.91,136186,4
22216,Pakistan,Potatoes,1998,494,18406,23.11,136186,4
22217,Pakistan,Potatoes,1998,494,18406,27.89,136186,4
22218,Pakistan,Potatoes,1998,494,18406,23.11,136186,4
22219,Pakistan,Potatoes,1998,494,18406,27.36,136186,4
22220,Pakistan,Potatoes,1998,494,18406,24.91,136186,4
22221,Pakistan,Potatoes,1998,494,18406,26.41,136186,4
22222,Pakistan,Potatoes,1998,494,18406,19.15,136186,4
22223,Pakistan,Potatoes,1998,494,18406,23.11,136186,4
22224,Pakistan,"Rice, paddy",1998,494,18406,24.91,28930,5
22225,Pakistan,"Rice, paddy",1998,494,18406,23.11,28930,5
22226,Pakistan,"Rice, paddy",1998,494,18406,27.89,28930,5
22227,Pakistan,"Rice, paddy",1998,494,18406,23.11,28930,5
22228,Pakistan,"Rice, paddy",1998,494,18406,27.36,28930,5
22229,Pakistan,"Rice, paddy",1998,494,18406,24.91,28930,5
22230,Pakistan,"Rice, paddy",1998,494,18406,26.41,28930,5
22231,Pakistan,"Rice, paddy",1998,494,18406,19.15,28930,5
22232,Pakistan,"Rice, paddy",1998,494,18406,23.11,28930,5
22233,Pakistan,Sorghum,1998,494,18406,24.91,5952,6
22234,Pakistan,Sorghum,1998,494,18406,23.11,5952,6
22235,Pakistan,Sorghum,1998,494,18406,27.89,5952,6
22236,Pakistan,Sorghum,1998,494,18406,23.11,5952,6
22237,Pakistan,Sorghum,1998,494,18406,27.36,5952,6
22238,Pakistan,Sorghum,1998,494,18406,24.91,5952,6
22239,Pakistan,Sorghum,1998,494,18406,26.41,5952,6
22240,Pakistan,Sorghum,1998,494,18406,19.15,5952,6
22241,Pakistan,Sorghum,1998,494,18406,23.11,5952,6
22242,Pakistan,Soybeans,1998,494,18406,24.91,12959,7
22243,Pakistan,Soybeans,1998,494,18406,23.11,12959,7
22244,Pakistan,Soybeans,1998,494,18406,27.89,12959,7
22245,Pakistan,Soybeans,1998,494,18406,23.11,12959,7
22246,Pakistan,Soybeans,1998,494,18406,27.36,12959,7
22247,Pakistan,Soybeans,1998,494,18406,24.91,12959,7
22248,Pakistan,Soybeans,1998,494,18406,26.41,12959,7
22249,Pakistan,Soybeans,1998,494,18406,19.15,12959,7
22250,Pakistan,Soybeans,1998,494,18406,23.11,12959,7
22251,Pakistan,Sweet potatoes,1998,494,18406,24.91,108413,8
22252,Pakistan,Sweet potatoes,1998,494,18406,23.11,108413,8
22253,Pakistan,Sweet potatoes,1998,494,18406,27.89,108413,8
22254,Pakistan,Sweet potatoes,1998,494,18406,23.11,108413,8
22255,Pakistan,Sweet potatoes,1998,494,18406,27.36,108413,8
22256,Pakistan,Sweet potatoes,1998,494,18406,24.91,108413,8
22257,Pakistan,Sweet potatoes,1998,494,18406,26.41,108413,8
22258,Pakistan,Sweet potatoes,1998,494,18406,19.15,108413,8
22259,Pakistan,Sweet potatoes,1998,494,18406,23.11,108413,8
22260,Pakistan,Wheat,1998,494,18406,24.91,22376,9
22261,Pakistan,Wheat,1998,494,18406,23.11,22376,9
22262,Pakistan,Wheat,1998,494,18406,27.89,22376,9
22263,Pakistan,Wheat,1998,494,18406,23.11,22376,9
22264,Pakistan,Wheat,1998,494,18406,27.36,22376,9
22265,Pakistan,Wheat,1998,494,18406,24.91,22376,9
22266,Pakistan,Wheat,1998,494,18406,26.41,22376,9
22267,Pakistan,Wheat,1998,494,18406,19.15,22376,9
22268,Pakistan,Wheat,1998,494,18406,23.11,22376,9
22269,Pakistan,Maize,1999,494,20450,25.5,17169,2
22270,Pakistan,Maize,1999,494,20450,23.8,17169,2
22271,Pakistan,Maize,1999,494,20450,27.54,17169,2
22272,Pakistan,Maize,1999,494,20450,23.8,17169,2
22273,Pakistan,Maize,1999,494,20450,27.14,17169,2
22274,Pakistan,Maize,1999,494,20450,25.5,17169,2
22275,Pakistan,Maize,1999,494,20450,26.8,17169,2
22276,Pakistan,Maize,1999,494,20450,19.84,17169,2
22277,Pakistan,Maize,1999,494,20450,23.8,17169,2
22278,Pakistan,Potatoes,1999,494,20450,25.5,165413,4
22279,Pakistan,Potatoes,1999,494,20450,23.8,165413,4
22280,Pakistan,Potatoes,1999,494,20450,27.54,165413,4
22281,Pakistan,Potatoes,1999,494,20450,23.8,165413,4
22282,Pakistan,Potatoes,1999,494,20450,27.14,165413,4
22283,Pakistan,Potatoes,1999,494,20450,25.5,165413,4
22284,Pakistan,Potatoes,1999,494,20450,26.8,165413,4
22285,Pakistan,Potatoes,1999,494,20450,19.84,165413,4
22286,Pakistan,Potatoes,1999,494,20450,23.8,165413,4
22287,Pakistan,"Rice, paddy",1999,494,20450,25.5,30744,5
22288,Pakistan,"Rice, paddy",1999,494,20450,23.8,30744,5
22289,Pakistan,"Rice, paddy",1999,494,20450,27.54,30744,5
22290,Pakistan,"Rice, paddy",1999,494,20450,23.8,30744,5
22291,Pakistan,"Rice, paddy",1999,494,20450,27.14,30744,5
22292,Pakistan,"Rice, paddy",1999,494,20450,25.5,30744,5
22293,Pakistan,"Rice, paddy",1999,494,20450,26.8,30744,5
22294,Pakistan,"Rice, paddy",1999,494,20450,19.84,30744,5
22295,Pakistan,"Rice, paddy",1999,494,20450,23.8,30744,5
22296,Pakistan,Sorghum,1999,494,20450,25.5,6167,6
22297,Pakistan,Sorghum,1999,494,20450,23.8,6167,6
22298,Pakistan,Sorghum,1999,494,20450,27.54,6167,6
22299,Pakistan,Sorghum,1999,494,20450,23.8,6167,6
22300,Pakistan,Sorghum,1999,494,20450,27.14,6167,6
22301,Pakistan,Sorghum,1999,494,20450,25.5,6167,6
22302,Pakistan,Sorghum,1999,494,20450,26.8,6167,6
22303,Pakistan,Sorghum,1999,494,20450,19.84,6167,6
22304,Pakistan,Sorghum,1999,494,20450,23.8,6167,6
22305,Pakistan,Soybeans,1999,494,20450,25.5,15078,7
22306,Pakistan,Soybeans,1999,494,20450,23.8,15078,7
22307,Pakistan,Soybeans,1999,494,20450,27.54,15078,7
22308,Pakistan,Soybeans,1999,494,20450,23.8,15078,7
22309,Pakistan,Soybeans,1999,494,20450,27.14,15078,7
22310,Pakistan,Soybeans,1999,494,20450,25.5,15078,7
22311,Pakistan,Soybeans,1999,494,20450,26.8,15078,7
22312,Pakistan,Soybeans,1999,494,20450,19.84,15078,7
22313,Pakistan,Soybeans,1999,494,20450,23.8,15078,7
22314,Pakistan,Sweet potatoes,1999,494,20450,25.5,112339,8
22315,Pakistan,Sweet potatoes,1999,494,20450,23.8,112339,8
22316,Pakistan,Sweet potatoes,1999,494,20450,27.54,112339,8
22317,Pakistan,Sweet potatoes,1999,494,20450,23.8,112339,8
22318,Pakistan,Sweet potatoes,1999,494,20450,27.14,112339,8
22319,Pakistan,Sweet potatoes,1999,494,20450,25.5,112339,8
22320,Pakistan,Sweet potatoes,1999,494,20450,26.8,112339,8
22321,Pakistan,Sweet potatoes,1999,494,20450,19.84,112339,8
22322,Pakistan,Sweet potatoes,1999,494,20450,23.8,112339,8
22323,Pakistan,Wheat,1999,494,20450,25.5,21698,9
22324,Pakistan,Wheat,1999,494,20450,23.8,21698,9
22325,Pakistan,Wheat,1999,494,20450,27.54,21698,9
22326,Pakistan,Wheat,1999,494,20450,23.8,21698,9
22327,Pakistan,Wheat,1999,494,20450,27.14,21698,9
22328,Pakistan,Wheat,1999,494,20450,25.5,21698,9
22329,Pakistan,Wheat,1999,494,20450,26.8,21698,9
22330,Pakistan,Wheat,1999,494,20450,19.84,21698,9
22331,Pakistan,Wheat,1999,494,20450,23.8,21698,9
22332,Pakistan,Maize,2000,494,27885,25.32,17086,2
22333,Pakistan,Maize,2000,494,27885,23.6,17086,2
22334,Pakistan,Maize,2000,494,27885,27.73,17086,2
22335,Pakistan,Maize,2000,494,27885,23.6,17086,2
22336,Pakistan,Maize,2000,494,27885,27.12,17086,2
22337,Pakistan,Maize,2000,494,27885,25.32,17086,2
22338,Pakistan,Maize,2000,494,27885,26.71,17086,2
22339,Pakistan,Maize,2000,494,27885,19.68,17086,2
22340,Pakistan,Maize,2000,494,27885,23.6,17086,2
22341,Pakistan,Potatoes,2000,494,27885,25.32,169078,4
22342,Pakistan,Potatoes,2000,494,27885,23.6,169078,4
22343,Pakistan,Potatoes,2000,494,27885,27.73,169078,4
22344,Pakistan,Potatoes,2000,494,27885,23.6,169078,4
22345,Pakistan,Potatoes,2000,494,27885,27.12,169078,4
22346,Pakistan,Potatoes,2000,494,27885,25.32,169078,4
22347,Pakistan,Potatoes,2000,494,27885,26.71,169078,4
22348,Pakistan,Potatoes,2000,494,27885,19.68,169078,4
22349,Pakistan,Potatoes,2000,494,27885,23.6,169078,4
22350,Pakistan,"Rice, paddy",2000,494,27885,25.32,30312,5
22351,Pakistan,"Rice, paddy",2000,494,27885,23.6,30312,5
22352,Pakistan,"Rice, paddy",2000,494,27885,27.73,30312,5
22353,Pakistan,"Rice, paddy",2000,494,27885,23.6,30312,5
22354,Pakistan,"Rice, paddy",2000,494,27885,27.12,30312,5
22355,Pakistan,"Rice, paddy",2000,494,27885,25.32,30312,5
22356,Pakistan,"Rice, paddy",2000,494,27885,26.71,30312,5
22357,Pakistan,"Rice, paddy",2000,494,27885,19.68,30312,5
22358,Pakistan,"Rice, paddy",2000,494,27885,23.6,30312,5
22359,Pakistan,Sorghum,2000,494,27885,25.32,6179,6
22360,Pakistan,Sorghum,2000,494,27885,23.6,6179,6
22361,Pakistan,Sorghum,2000,494,27885,27.73,6179,6
22362,Pakistan,Sorghum,2000,494,27885,23.6,6179,6
22363,Pakistan,Sorghum,2000,494,27885,27.12,6179,6
22364,Pakistan,Sorghum,2000,494,27885,25.32,6179,6
22365,Pakistan,Sorghum,2000,494,27885,26.71,6179,6
22366,Pakistan,Sorghum,2000,494,27885,19.68,6179,6
22367,Pakistan,Sorghum,2000,494,27885,23.6,6179,6
22368,Pakistan,Soybeans,2000,494,27885,25.32,12160,7
22369,Pakistan,Soybeans,2000,494,27885,23.6,12160,7
22370,Pakistan,Soybeans,2000,494,27885,27.73,12160,7
22371,Pakistan,Soybeans,2000,494,27885,23.6,12160,7
22372,Pakistan,Soybeans,2000,494,27885,27.12,12160,7
22373,Pakistan,Soybeans,2000,494,27885,25.32,12160,7
22374,Pakistan,Soybeans,2000,494,27885,26.71,12160,7
22375,Pakistan,Soybeans,2000,494,27885,19.68,12160,7
22376,Pakistan,Soybeans,2000,494,27885,23.6,12160,7
22377,Pakistan,Sweet potatoes,2000,494,27885,25.32,109771,8
22378,Pakistan,Sweet potatoes,2000,494,27885,23.6,109771,8
22379,Pakistan,Sweet potatoes,2000,494,27885,27.73,109771,8
22380,Pakistan,Sweet potatoes,2000,494,27885,23.6,109771,8
22381,Pakistan,Sweet potatoes,2000,494,27885,27.12,109771,8
22382,Pakistan,Sweet potatoes,2000,494,27885,25.32,109771,8
22383,Pakistan,Sweet potatoes,2000,494,27885,26.71,109771,8
22384,Pakistan,Sweet potatoes,2000,494,27885,19.68,109771,8
22385,Pakistan,Sweet potatoes,2000,494,27885,23.6,109771,8
22386,Pakistan,Wheat,2000,494,27885,25.32,24907,9
22387,Pakistan,Wheat,2000,494,27885,23.6,24907,9
22388,Pakistan,Wheat,2000,494,27885,27.73,24907,9
22389,Pakistan,Wheat,2000,494,27885,23.6,24907,9
22390,Pakistan,Wheat,2000,494,27885,27.12,24907,9
22391,Pakistan,Wheat,2000,494,27885,25.32,24907,9
22392,Pakistan,Wheat,2000,494,27885,26.71,24907,9
22393,Pakistan,Wheat,2000,494,27885,19.68,24907,9
22394,Pakistan,Wheat,2000,494,27885,23.6,24907,9
22395,Pakistan,Maize,2001,494,11871,25.18,17631,2
22396,Pakistan,Maize,2001,494,11871,23.62,17631,2
22397,Pakistan,Maize,2001,494,11871,27.7,17631,2
22398,Pakistan,Maize,2001,494,11871,23.62,17631,2
22399,Pakistan,Maize,2001,494,11871,27.28,17631,2
22400,Pakistan,Maize,2001,494,11871,25.18,17631,2
22401,Pakistan,Maize,2001,494,11871,26.5,17631,2
22402,Pakistan,Maize,2001,494,11871,19.79,17631,2
22403,Pakistan,Maize,2001,494,11871,23.62,17631,2
22404,Pakistan,Potatoes,2001,494,11871,25.18,164180,4
22405,Pakistan,Potatoes,2001,494,11871,23.62,164180,4
22406,Pakistan,Potatoes,2001,494,11871,27.7,164180,4
22407,Pakistan,Potatoes,2001,494,11871,23.62,164180,4
22408,Pakistan,Potatoes,2001,494,11871,27.28,164180,4
22409,Pakistan,Potatoes,2001,494,11871,25.18,164180,4
22410,Pakistan,Potatoes,2001,494,11871,26.5,164180,4
22411,Pakistan,Potatoes,2001,494,11871,19.79,164180,4
22412,Pakistan,Potatoes,2001,494,11871,23.62,164180,4
22413,Pakistan,"Rice, paddy",2001,494,11871,25.18,27542,5
22414,Pakistan,"Rice, paddy",2001,494,11871,23.62,27542,5
22415,Pakistan,"Rice, paddy",2001,494,11871,27.7,27542,5
22416,Pakistan,"Rice, paddy",2001,494,11871,23.62,27542,5
22417,Pakistan,"Rice, paddy",2001,494,11871,27.28,27542,5
22418,Pakistan,"Rice, paddy",2001,494,11871,25.18,27542,5
22419,Pakistan,"Rice, paddy",2001,494,11871,26.5,27542,5
22420,Pakistan,"Rice, paddy",2001,494,11871,19.79,27542,5
22421,Pakistan,"Rice, paddy",2001,494,11871,23.62,27542,5
22422,Pakistan,Sorghum,2001,494,11871,25.18,6197,6
22423,Pakistan,Sorghum,2001,494,11871,23.62,6197,6
22424,Pakistan,Sorghum,2001,494,11871,27.7,6197,6
22425,Pakistan,Sorghum,2001,494,11871,23.62,6197,6
22426,Pakistan,Sorghum,2001,494,11871,27.28,6197,6
22427,Pakistan,Sorghum,2001,494,11871,25.18,6197,6
22428,Pakistan,Sorghum,2001,494,11871,26.5,6197,6
22429,Pakistan,Sorghum,2001,494,11871,19.79,6197,6
22430,Pakistan,Sorghum,2001,494,11871,23.62,6197,6
22431,Pakistan,Soybeans,2001,494,11871,25.18,11134,7
22432,Pakistan,Soybeans,2001,494,11871,23.62,11134,7
22433,Pakistan,Soybeans,2001,494,11871,27.7,11134,7
22434,Pakistan,Soybeans,2001,494,11871,23.62,11134,7
22435,Pakistan,Soybeans,2001,494,11871,27.28,11134,7
22436,Pakistan,Soybeans,2001,494,11871,25.18,11134,7
22437,Pakistan,Soybeans,2001,494,11871,26.5,11134,7
22438,Pakistan,Soybeans,2001,494,11871,19.79,11134,7
22439,Pakistan,Soybeans,2001,494,11871,23.62,11134,7
22440,Pakistan,Sweet potatoes,2001,494,11871,25.18,104168,8
22441,Pakistan,Sweet potatoes,2001,494,11871,23.62,104168,8
22442,Pakistan,Sweet potatoes,2001,494,11871,27.7,104168,8
22443,Pakistan,Sweet potatoes,2001,494,11871,23.62,104168,8
22444,Pakistan,Sweet potatoes,2001,494,11871,27.28,104168,8
22445,Pakistan,Sweet potatoes,2001,494,11871,25.18,104168,8
22446,Pakistan,Sweet potatoes,2001,494,11871,26.5,104168,8
22447,Pakistan,Sweet potatoes,2001,494,11871,19.79,104168,8
22448,Pakistan,Sweet potatoes,2001,494,11871,23.62,104168,8
22449,Pakistan,Wheat,2001,494,11871,25.18,23254,9
22450,Pakistan,Wheat,2001,494,11871,23.62,23254,9
22451,Pakistan,Wheat,2001,494,11871,27.7,23254,9
22452,Pakistan,Wheat,2001,494,11871,23.62,23254,9
22453,Pakistan,Wheat,2001,494,11871,27.28,23254,9
22454,Pakistan,Wheat,2001,494,11871,25.18,23254,9
22455,Pakistan,Wheat,2001,494,11871,26.5,23254,9
22456,Pakistan,Wheat,2001,494,11871,19.79,23254,9
22457,Pakistan,Wheat,2001,494,11871,23.62,23254,9
22458,Pakistan,Maize,2002,494,10881.83,25.61,18448,2
22459,Pakistan,Maize,2002,494,10881.83,23.83,18448,2
22460,Pakistan,Maize,2002,494,10881.83,27.88,18448,2
22461,Pakistan,Maize,2002,494,10881.83,23.83,18448,2
22462,Pakistan,Maize,2002,494,10881.83,27.2,18448,2
22463,Pakistan,Maize,2002,494,10881.83,25.61,18448,2
22464,Pakistan,Maize,2002,494,10881.83,27,18448,2
22465,Pakistan,Maize,2002,494,10881.83,19.7,18448,2
22466,Pakistan,Maize,2002,494,10881.83,23.83,18448,2
22467,Pakistan,Potatoes,2002,494,10881.83,25.61,164486,4
22468,Pakistan,Potatoes,2002,494,10881.83,23.83,164486,4
22469,Pakistan,Potatoes,2002,494,10881.83,27.88,164486,4
22470,Pakistan,Potatoes,2002,494,10881.83,23.83,164486,4
22471,Pakistan,Potatoes,2002,494,10881.83,27.2,164486,4
22472,Pakistan,Potatoes,2002,494,10881.83,25.61,164486,4
22473,Pakistan,Potatoes,2002,494,10881.83,27,164486,4
22474,Pakistan,Potatoes,2002,494,10881.83,19.7,164486,4
22475,Pakistan,Potatoes,2002,494,10881.83,23.83,164486,4
22476,Pakistan,"Rice, paddy",2002,494,10881.83,25.61,30192,5
22477,Pakistan,"Rice, paddy",2002,494,10881.83,23.83,30192,5
22478,Pakistan,"Rice, paddy",2002,494,10881.83,27.88,30192,5
22479,Pakistan,"Rice, paddy",2002,494,10881.83,23.83,30192,5
22480,Pakistan,"Rice, paddy",2002,494,10881.83,27.2,30192,5
22481,Pakistan,"Rice, paddy",2002,494,10881.83,25.61,30192,5
22482,Pakistan,"Rice, paddy",2002,494,10881.83,27,30192,5
22483,Pakistan,"Rice, paddy",2002,494,10881.83,19.7,30192,5
22484,Pakistan,"Rice, paddy",2002,494,10881.83,23.83,30192,5
22485,Pakistan,Sorghum,2002,494,10881.83,25.61,5989,6
22486,Pakistan,Sorghum,2002,494,10881.83,23.83,5989,6
22487,Pakistan,Sorghum,2002,494,10881.83,27.88,5989,6
22488,Pakistan,Sorghum,2002,494,10881.83,23.83,5989,6
22489,Pakistan,Sorghum,2002,494,10881.83,27.2,5989,6
22490,Pakistan,Sorghum,2002,494,10881.83,25.61,5989,6
22491,Pakistan,Sorghum,2002,494,10881.83,27,5989,6
22492,Pakistan,Sorghum,2002,494,10881.83,19.7,5989,6
22493,Pakistan,Sorghum,2002,494,10881.83,23.83,5989,6
22494,Pakistan,Soybeans,2002,494,10881.83,25.61,12647,7
22495,Pakistan,Soybeans,2002,494,10881.83,23.83,12647,7
22496,Pakistan,Soybeans,2002,494,10881.83,27.88,12647,7
22497,Pakistan,Soybeans,2002,494,10881.83,23.83,12647,7
22498,Pakistan,Soybeans,2002,494,10881.83,27.2,12647,7
22499,Pakistan,Soybeans,2002,494,10881.83,25.61,12647,7
22500,Pakistan,Soybeans,2002,494,10881.83,27,12647,7
22501,Pakistan,Soybeans,2002,494,10881.83,19.7,12647,7
22502,Pakistan,Soybeans,2002,494,10881.83,23.83,12647,7
22503,Pakistan,Sweet potatoes,2002,494,10881.83,25.61,100385,8
22504,Pakistan,Sweet potatoes,2002,494,10881.83,23.83,100385,8
22505,Pakistan,Sweet potatoes,2002,494,10881.83,27.88,100385,8
22506,Pakistan,Sweet potatoes,2002,494,10881.83,23.83,100385,8
22507,Pakistan,Sweet potatoes,2002,494,10881.83,27.2,100385,8
22508,Pakistan,Sweet potatoes,2002,494,10881.83,25.61,100385,8
22509,Pakistan,Sweet potatoes,2002,494,10881.83,27,100385,8
22510,Pakistan,Sweet potatoes,2002,494,10881.83,19.7,100385,8
22511,Pakistan,Sweet potatoes,2002,494,10881.83,23.83,100385,8
22512,Pakistan,Wheat,2002,494,10881.83,25.61,22621,9
22513,Pakistan,Wheat,2002,494,10881.83,23.83,22621,9
22514,Pakistan,Wheat,2002,494,10881.83,27.88,22621,9
22515,Pakistan,Wheat,2002,494,10881.83,23.83,22621,9
22516,Pakistan,Wheat,2002,494,10881.83,27.2,22621,9
22517,Pakistan,Wheat,2002,494,10881.83,25.61,22621,9
22518,Pakistan,Wheat,2002,494,10881.83,27,22621,9
22519,Pakistan,Wheat,2002,494,10881.83,19.7,22621,9
22520,Pakistan,Wheat,2002,494,10881.83,23.83,22621,9
22521,Pakistan,Maize,2004,494,8903.48,25.55,28488,2
22522,Pakistan,Maize,2004,494,8903.48,23.78,28488,2
22523,Pakistan,Maize,2004,494,8903.48,27.94,28488,2
22524,Pakistan,Maize,2004,494,8903.48,23.78,28488,2
22525,Pakistan,Maize,2004,494,8903.48,27.5,28488,2
22526,Pakistan,Maize,2004,494,8903.48,25.55,28488,2
22527,Pakistan,Maize,2004,494,8903.48,26.96,28488,2
22528,Pakistan,Maize,2004,494,8903.48,19.93,28488,2
22529,Pakistan,Maize,2004,494,8903.48,23.78,28488,2
22530,Pakistan,Potatoes,2004,494,8903.48,25.55,176673,4
22531,Pakistan,Potatoes,2004,494,8903.48,23.78,176673,4
22532,Pakistan,Potatoes,2004,494,8903.48,27.94,176673,4
22533,Pakistan,Potatoes,2004,494,8903.48,23.78,176673,4
22534,Pakistan,Potatoes,2004,494,8903.48,27.5,176673,4
22535,Pakistan,Potatoes,2004,494,8903.48,25.55,176673,4
22536,Pakistan,Potatoes,2004,494,8903.48,26.96,176673,4
22537,Pakistan,Potatoes,2004,494,8903.48,19.93,176673,4
22538,Pakistan,Potatoes,2004,494,8903.48,23.78,176673,4
22539,Pakistan,"Rice, paddy",2004,494,8903.48,25.55,29914,5
22540,Pakistan,"Rice, paddy",2004,494,8903.48,23.78,29914,5
22541,Pakistan,"Rice, paddy",2004,494,8903.48,27.94,29914,5
22542,Pakistan,"Rice, paddy",2004,494,8903.48,23.78,29914,5
22543,Pakistan,"Rice, paddy",2004,494,8903.48,27.5,29914,5
22544,Pakistan,"Rice, paddy",2004,494,8903.48,25.55,29914,5
22545,Pakistan,"Rice, paddy",2004,494,8903.48,26.96,29914,5
22546,Pakistan,"Rice, paddy",2004,494,8903.48,19.93,29914,5
22547,Pakistan,"Rice, paddy",2004,494,8903.48,23.78,29914,5
22548,Pakistan,Sorghum,2004,494,8903.48,25.55,6062,6
22549,Pakistan,Sorghum,2004,494,8903.48,23.78,6062,6
22550,Pakistan,Sorghum,2004,494,8903.48,27.94,6062,6
22551,Pakistan,Sorghum,2004,494,8903.48,23.78,6062,6
22552,Pakistan,Sorghum,2004,494,8903.48,27.5,6062,6
22553,Pakistan,Sorghum,2004,494,8903.48,25.55,6062,6
22554,Pakistan,Sorghum,2004,494,8903.48,26.96,6062,6
22555,Pakistan,Sorghum,2004,494,8903.48,19.93,6062,6
22556,Pakistan,Sorghum,2004,494,8903.48,23.78,6062,6
22557,Pakistan,Soybeans,2004,494,8903.48,25.55,12450,7
22558,Pakistan,Soybeans,2004,494,8903.48,23.78,12450,7
22559,Pakistan,Soybeans,2004,494,8903.48,27.94,12450,7
22560,Pakistan,Soybeans,2004,494,8903.48,23.78,12450,7
22561,Pakistan,Soybeans,2004,494,8903.48,27.5,12450,7
22562,Pakistan,Soybeans,2004,494,8903.48,25.55,12450,7
22563,Pakistan,Soybeans,2004,494,8903.48,26.96,12450,7
22564,Pakistan,Soybeans,2004,494,8903.48,19.93,12450,7
22565,Pakistan,Soybeans,2004,494,8903.48,23.78,12450,7
22566,Pakistan,Sweet potatoes,2004,494,8903.48,25.55,113473,8
22567,Pakistan,Sweet potatoes,2004,494,8903.48,23.78,113473,8
22568,Pakistan,Sweet potatoes,2004,494,8903.48,27.94,113473,8
22569,Pakistan,Sweet potatoes,2004,494,8903.48,23.78,113473,8
22570,Pakistan,Sweet potatoes,2004,494,8903.48,27.5,113473,8
22571,Pakistan,Sweet potatoes,2004,494,8903.48,25.55,113473,8
22572,Pakistan,Sweet potatoes,2004,494,8903.48,26.96,113473,8
22573,Pakistan,Sweet potatoes,2004,494,8903.48,19.93,113473,8
22574,Pakistan,Sweet potatoes,2004,494,8903.48,23.78,113473,8
22575,Pakistan,Wheat,2004,494,8903.48,25.55,23733,9
22576,Pakistan,Wheat,2004,494,8903.48,23.78,23733,9
22577,Pakistan,Wheat,2004,494,8903.48,27.94,23733,9
22578,Pakistan,Wheat,2004,494,8903.48,23.78,23733,9
22579,Pakistan,Wheat,2004,494,8903.48,27.5,23733,9
22580,Pakistan,Wheat,2004,494,8903.48,25.55,23733,9
22581,Pakistan,Wheat,2004,494,8903.48,26.96,23733,9
